#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
2015,,巴伐利亚,germany,bc,,,,,,
2016,,符腾堡,germany,bc,,,,,,
2017,,巴登,germany,bc,,,,,,
2018,,奥尔登堡,germany,bc,,,,,,
2019,,黑森,germany,bc,,,,,,
2020,,马克,germany,bc,,,,,,
2021,,伍珀塔尔,germany,bc,,,,,,
2022,,星辰,germany,bc,,,,,,
2023,,莱比锡,germany,bc,,,,,,
2024,,劳恩堡,germany,bc,,,,,,
2025,,火星,germany,bc,,,,,,
2026,,俾斯麦,germany,ca,,,,,,
2027,,海因里希亲王号,germany,ca,,,,,,
2028,,阿达尔波特亲王,germany,ca,,,,,,
2029,,弗里德里希·卡尔,germany,ca,,,,,,
2030,,罗恩,germany,ca,,,,,,
2031,,约克,germany,ca,,,,,,
2032,,沙恩霍斯特,germany,ca,,,,,,
2033,,格奈森瑙,germany,ca,,,,,,
2034,,布鲁克,germany,ca,,,,,,
2035,,吕佐夫,germany,ca,,,,,,
2036,,舍尔海军上将号,germany,ca,,,,,,
2037,,斯佩海军上将,germany,ca,,,,,,
2038,,希佩尔海军上将germany,ca,,,,,,
2039,,欧根亲王号,germany,ca,,,,,,
2040,,赛德利茨,germany,ca,,,,,,
2041,,维多利亚路易,germany,ca,,,,,,
2042,,艾琳,germany,ca,,,,,,
2043,,威廉公主,germany,ca,,,,,,
2044,,皇后 Augusta,germany,ca,,,,,,
2045,,赫塔,germany,ca,,,,,,
2046,,弗雷亚,germany,ca,,,,,,
2047,,维奈特,germany,ca,,,,,,
2048,,汉莎,germany,ca,,,,,,
2049,,德意志,germany,ca,,,,,,
2050,,亚特兰蒂斯,germany,ca,,,,,,
2051,,科罗内尔,germany,ca,,,,,,
2052,,高迈特,germany,ca,,,,,,
2053,,鱼鹰,germany,ca,,,,,,
2054,,米歇尔,germany,ca,,,,,,
2055,,猎户座,germany,ca,,,,,,
2056,,施蒂尔,germany,ca,,,,,,
2057,,托尔,germany,ca,,,,,,
2058,,威德,germany,ca,,,,,,
2059,,巴伐利亚,germany,ca,,,,,,
2060,,梅克伦堡,germany,ca,,,,,,
2061,,莱茵兰,germany,ca,,,,,,
2062,,萨克森,germany,ca,,,,,,
2063,,图林根,germany,ca,,,,,,
2064,,巴登,germany,ca,,,,,,
2065,,林堡,germany,ca,,,,,,
2066,,利佩,germany,ca,,,,,,
2067,,德绍,germany,ca,,,,,,
2068,,萨克森,germany,ca,,,,,,
2069,,施瓦尔贝,germany,cl,,,,,,
2070,,斯帕伯,germany,cl,,,,,,
2071,,比萨尔,germany,cl,,,,,,
2072,,法尔克,germany,cl,,,,,,
2073,,海鹰,germany,cl,,,,,,
2074,,秃鹰,germany,cl,,,,,,
2075,,鱼鹰,germany,cl,,,,,,
2076,,秃鹰,germany,cl,,,,,,
2077,,吉菲昂,germany,cl,,,,,,
2078,,瞪羚,germany,cl,,,,,,
2079,,尼俄伯,germany,cl,,,,,,
2080,,宁斐,germany,cl,,,,,,
2081,,西蒂斯,germany,cl,,,,,,
2082,,阿里阿德涅,germany,cl,,,,,,
2083,,亚马逊,germany,cl,,,,,,
2084,,美杜莎,germany,cl,,,,,,
2085,,弗劳恩洛帕,germany,cl,,,,,,
2086,,阿科纳,germany,cl,,,,,,
2087,,水中仙女,germany,cl,,,,,,
2088,,不来梅,germany,cl,,,,,,
2089,,汉堡,germany,cl,,,,,,
2090,,柏林,germany,cl,,,,,,
2091,,吕贝克,germany,cl,,,,,,
2092,,慕尼黑,germany,cl,,,,,,
2093,,莱比锡,germany,cl,,,,,,
2094,,但泽,germany,cl,,,,,,
2095,,哥尼斯堡,germany,cl,,,,,,
2096,,纽伦堡,germany,cl,,,,,,
2097,,斯图加特,germany,cl,,,,,,
2098,,斯德丁,germany,cl,,,,,,
2099,,德勒斯登,germany,cl,,,,,,
2100,,埃姆登号,germany,cl,,,,,,
2101,,科尔伯格,germany,cl,,,,,,
2102,,美因茨,germany,cl,,,,,,
2103,,科隆,germany,cl,,,,,,
2104,,奥格斯堡,germany,cl,,,,,,
2105,,马格德堡,germany,cl,,,,,,
2106,,布雷斯劳,germany,cl,,,,,,
2107,,斯特拉斯堡,germany,cl,,,,,,
2108,,施特拉尔松德,germany,cl,,,,,,
2109,,卡尔斯鲁厄,germany,cl,,,,,,
2110,,罗斯托克,germany,cl,,,,,,
2111,,格劳登兹,germany,cl,,,,,,
2112,,雷根斯堡,germany,cl,,,,,,
2113,,皮耶冈,germany,cl,,,,,,
2114,,埃尔宾,germany,cl,,,,,,
2115,,威斯巴登,germany,cl,,,,,,
2116,,法兰克福,germany,cl,,,,,,
2117,,布鲁梅尔,germany,cl,,,,,,
2118,,牛虻,germany,cl,,,,,,
2119,,科隆,germany,cl,,,,,,
2120,,卡尔斯鲁厄,germany,cl,,,,,,
2121,,科隆,germany,cl,,,,,,
2122,0,B,germany,dd,,,,,,
2123,0,H,germany,dd,,,,,,
2124,0,V,germany,dd,,,,,,
2125,0,S,germany,tb,,,,,,
2126,0,G,germany,tb,,,,,,
###,,,italy,,,,,,,
2128,,圣邦海军上将,italy,bb,,,,,,
2129,,菲利伯托王子,italy,bb,,,,,,
2130,,玛格丽特女王,italy,bb,,,,,,
2131,,贝内代托·布林,italy,bb,,,,,,
2132,,海伦女王,italy,bb,,,,,,
2133,,维克多·伊曼纽尔,italy,bb,,,,,,
2134,,罗马,italy,bb,,,,,,
2135,,那不勒斯,italy,bb,,,,,,
2136,,阿利盖利·但丁,italy,bb,,,,,,
2137,,加富尔伯爵,italy,bb,,,,,,
2138,,凯撒,italy,bb,,,,,,
2139,,列奥纳多·达·芬奇,italy,bb,,,,,,
2140,,安德烈亚·多里亚号,italy,bb,,,,,,
2141,,卡约·杜伊里奥,italy,bb,,,,,,
2142,,弗朗西斯科·卡拉乔洛,italy,bb,,,,,,
2143,,克里斯托弗·哥伦布,italy,bb,,,,,,
2144,,马尔坎托‧科隆纳,italy,bb,,,,,,
2145,,法兰谢斯科．摩洛希尼,italy,bb,,,,,,
2146,,利托里奥,italy,bb,,,,,,
2147,,维托里奥·维内托,italy,bb,,,,,,
2148,,因佩罗,italy,bb,,,,,,
2149,,可怕,italy,bb,,,,,,
2150,,强大,italy,bb,,,,,,
2151,,卡里尼亚诺王子,italy,bb,,,,,,
2152,,墨西拿,italy,bb,,,,,,
2153,,绿伯爵,italy,bb,,,,,,
2154,,意大利国王,italy,bb,,,,,,
2155,,葡萄牙国王,italy,bb,,,,,,
2156,,雷吉娜‧玛丽亚‧皮亚,italy,bb,,,,,,
2157,,圣马丁,italy,bb,,,,,,
2158,,卡斯泰尔菲达尔多,italy,bb,,,,,,
2159,,安科纳,italy,bb,,,,,,
2160,,威尼斯,italy,bb,,,,,,
2161,,阿方托雷,italy,bb,,,,,,
2162,,普林西比阿曼多,italy,bb,,,,,,
2163,,帕雷斯托,italy,bb,,,,,,
2164,,恩里科·丹多洛,italy,bb,,,,,,
2165,,意大利,italy,bb,,,,,,
2166,,勒班多,italy,bb,,,,,,
2167,,鲁杰罗·迪·劳里亚,italy,bb,,,,,,
2168,,翁贝托国王,italy,bb,,,,,,
2169,,西西里亚,italy,bb,,,,,,
2170,,萨丁尼亚,italy,bb,,,,,,
2171,,圣米凯莱,italy,bb,,,,,,
2172,,卡罗阿尔贝托,italy,bb,,,,,,
2173,,德斯杰尼,italy,bb,,,,,,
2174,,尤丽迪西,italy,bb,,,,,,
2175,,圣乔凡尼,italy,bb,,,,,,
2176,,天鹰座,italy,bb,,,,,,
2177,,奥罗拉,italy,bb,,,,,,
2178,,艾里达诺,italy,bb,,,,,,
2179,,达伊诺,italy,bb,,,,,,
2180,,科伦坡,italy,bb,,,,,,
2181,,葛文那罗,italy,bb,,,,,,
2182,,敕令,italy,bb,,,,,,
2183,,接力,italy,bb,,,,,,
2184,,拉扎德索,italy,bb,,,,,,
2185,,蒙赞巴诺,italy,bb,,,,,,
2186,,的黎波里,italy,bb,,,,,,
2187,,玛法塔诺,italy,bb,,,,,,
2188,,欧迪翁,italy,bb,,,,,,
2189,,温扎廖,italy,bb,,,,,,
2190,,古尔娜拉,italy,bb,,,,,,
2191,,伊奇努萨,italy,bb,,,,,,
2192,,威尼斯,italy,bb,,,,,,
2193,,圣乔治大帝,italy,bb,,,,,,
2194,,圣女德拉维那,italy,bb,,,,,,
2195,,金鹰,italy,bb,,,,,,
2196,,木星,italy,bb,,,,,,
2197,,勇士康斯坦斯,italy,bb,,,,,,
2198,,飞龙,italy,bb,,,,,,
2199,,翔人,italy,bb,,,,,,
2200,,圣母萨卢特,italy,bb,,,,,,
2201,,威尼斯凯旋,italy,bb,,,,,,
2202,,阿玛塔,italy,bb,,,,,,
2203,,大力神,italy,bb,,,,,,
2204,,圣马可大帝,italy,bb,,,,,,
2205,,圣安托尼奥·帕多瓦,italy,bb,,,,,,
2206,,和平富足,italy,bb,,,,,,
2207,,圣乔瓦尼·巴蒂斯塔·皮克罗,italy,bb,,,,,,
2208,,圣维托里奥,italy,bb,,,,,,
2209,,大施洗者圣约翰,italy,bb,,,,,,
2210,,圣安德里,italy,bb,,,,,,
2211,,圣尼科洛,italy,bb,,,,,,
2212,,圣伊塞波,italy,bb,,,,,,
2213,,圣朱塞佩,italy,bb,,,,,,
2214,,救世主蒙多,italy,bb,,,,,,
2215,,圣多明尼哥,italy,bb,,,,,,
2216,,胜利,italy,bb,,,,,,
2217,,神圣联盟,italy,bb,,,,,,
2218,,勇气冠冕,italy,bb,,,,,,
2219,,黄金财富,italy,bb,,,,,,
2220,,富足财富,italy,bb,,,,,,
2221,,内图诺,italy,bb,,,,,,
2222,,莱昂·科罗纳托,italy,bb,,,,,,
2223,,圣罗伦佐·朱斯蒂尼安,italy,bb,,,,,,
2224,,海洋之星,italy,bb,,,,,,
2225,,罗萨,italy,bb,,,,,,
2226,,凤凰,italy,bb,,,,,,
2227,,勇士信仰,italy,bb,,,,,,
2228,,彩虹,italy,bb,,,,,,
2229,,圣塞巴斯蒂安,italy,bb,,,,,,
2230,,老虎,italy,bb,,,,,,
2231,,焦韦,italy,bb,,,,,,
2232,,黄金太阳,italy,bb,,,,,,
2233,,黄金象征,italy,bb,,,,,,
2234,,亚马逊战士,italy,bb,,,,,,
2235,,飞鹰,italy,bb,,,,,,
2236,,大亚历山德罗,italy,bb,,,,,,
2237,,王冠,italy,bb,,,,,,
2238,,红十字,italy,bb,,,,,,
2239,,恐怖,italy,bb,,,,,,
2240,,海洋女王,italy,bb,,,,,,
2241,,康斯坦斯,italy,bb,,,,,,
2242,,阿奎莱塔,italy,bb,,,,,,
2243,,圣弗朗西斯,italy,bb,,,,,,
2244,,使徒圣彼得,italy,bb,,,,,,
2245,,信仰之盾,italy,bb,,,,,,
2246,,圣十字,italy,bb,,,,,,
2247,,麦当娜的阿森纳,italy,bb,,,,,,
2248,,胜利之狮,italy,bb,,,,,,
2249,,格洛丽亚·维内塔,italy,bb,,,,,,
2250,,圣皮欧五世,italy,bb,,,,,,
2251,,圣加埃塔诺,italy,bb,,,,,,
2252,,财富,italy,bb,,,,,,
2253,,圣彼得阿尔坎塔尔,italy,bb,,,,,,
2254,,海皇,italy,bb,,,,,,
2255,,圣扎卡里亚,italy,bb,,,,,,
2256,,圣斯普里登,italy,bb,,,,,,
2257,,猎鹰,italy,bb,,,,,,
2258,,厄克洛,italy,bb,,,,,,
2259,,信使,italy,bb,,,,,,
2260,,康考迪亚,italy,bb,,,,,,
2261,,勤勉,italy,bb,,,,,,
2262,,迎击,italy,bb,,,,,,
2263,,美人鱼,italy,bb,,,,,,
2264,,加拉提亚,italy,bb,,,,,,
2265,,饥饿,italy,bb,,,,,,
2266,,风神,italy,bb,,,,,,
2267,,圣乔治,italy,bb,,,,,,
2268,,密涅瓦,italy,bb,,,,,,
2269,,火山,italy,bb,,,,,,
2270,,美狄亚,italy,bb,,,,,,
2271,,格洛里亚,italy,bb,,,,,,
2272,,拉阿尔普,italy,bb,,,,,,
2273,,斯滕格尔,italy,bb,,,,,,
2274,,贝朗,italy,bb,,,,,,
2275,,勒班陀,italy,bc,,,,,,
2276,,侯爵,italy,bc,,,,,,
2277,,财富,italy,bc,,,,,,
2278,,船长,italy,bc,,,,,,
2279,,女主人,italy,bc,,,,,,
2280,,多利亚,italy,bc,,,,,,
2281,,珍珠,italy,bc,,,,,,
2282,,节制,italy,bc,,,,,,
2283,,胜利,italy,bc,,,,,,
2284,,唐泽拉,italy,bc,,,,,,
2285,,君主,italy,bc,,,,,,
2286,,内格罗纳,italy,bc,,,,,,
2287,,恶棍,italy,bc,,,,,,
2288,,愤怒,italy,bc,,,,,,
2289,,戴安娜,italy,bc,,,,,,
2290,,喧嚣,italy,bc,,,,,,
2291,,圣巴塞洛廖,italy,bc,,,,,,
2292,,皇家圣菲利普,italy,bc,,,,,,
2293,,圣卡洛拉帕特诺普,italy,bc,,,,,,
2294,,女王,italy,bc,,,,,,
2295,,构思,italy,bc,,,,,,
2296,,圣阿玛利亚,italy,bc,,,,,,
2297,,圣热纳罗,italy,bc,,,,,,
2298,,圣帕斯卡尔,italy,bc,,,,,,
2299,,圣费迪南德,italy,bc,,,,,,
2300,,圣加布里埃尔,italy,bc,,,,,,
2301,,圣路易吉,italy,bc,,,,,,
2302,,圣安东尼奥,italy,bc,,,,,,
2303,,守护神,italy,bc,,,,,,
2304,,圣约翰斯,italy,bc,,,,,,
2305,,圣约阿希姆,italy,bc,,,,,,
2306,,帕特诺普,italy,bc,,,,,,
2307,,坦克雷迪,italy,bc,,,,,,
2308,,圭斯卡多,italy,bc,,,,,,
2309,,阿基米德,italy,bc,,,,,,
2310,,桑尼塔,italy,bc,,,,,,
2311,,鲁杰罗,italy,bc,,,,,,
2312,,绝望,italy,bc,,,,,,
2313,,密涅瓦,italy,bc,,,,,,
2314,,先知,italy,bc,,,,,,
2315,,晋见,italy,bc,,,,,,
2316,,极光,italy,bc,,,,,,
2317,,声望,italy,bc,,,,,,
2318,,斯塔比亚,italy,bc,,,,,,
2319,,弗洛拉,italy,bc,,,,,,
2320,,加拉蒂亚,italy,bc,,,,,,
2321,,卡普里,italy,bc,,,,,,
2322,,约阿希姆,italy,bc,,,,,,
2323,,卡罗丽纳,italy,bc,,,,,,
2324,,维苏威,italy,bc,,,,,,
2325,,里贾纳·伊莎贝拉,italy,bc,,,,,,
2326,,弗朗西斯科一世,italy,bc,,,,,,
2327,,查尔斯王子,italy,bc,,,,,,
2328,,马可波罗,italy,ca,,,,,,
2329,,韦托·皮萨尼,italy,ca,,,,,,
2330,,阿尔伯特王子,italy,ca,,,,,,
2331,,朱塞佩·加里波第,italy,ca,,,,,,
2332,,瓦雷泽,italy,ca,,,,,,
2333,,弗朗切斯科·费鲁乔,italy,ca,,,,,,
2334,,比萨,italy,ca,,,,,,
2335,,阿马尔菲,italy,ca,,,,,,
2336,,圣乔治,italy,ca,,,,,,
2337,,圣马可,italy,ca,,,,,,
2338,,特伦托,italy,ca,,,,,,
2339,,的里雅斯特,italy,ca,,,,,,
2340,,扎拉,italy,ca,,,,,,
2341,,波拉,italy,ca,,,,,,
2342,,伏姆,italy,ca,,,,,,
2343,,戈里齐亚,italy,ca,,,,,,
2344,,博尔扎诺,italy,ca,,,,,,
2345,,安德里亚·多利亚,italy,ca,,,,,,
2346,,维托里奥.维内托,italy,ca,,,,,,
2347,,君主,italy,ca,,,,,,
2348,,法尔内塞,italy,ca,,,,,,
2349,,乌拉尼亚,italy,ca,,,,,,
2350,,女王,italy,ca,,,,,,
2351,,帕特诺普,italy,ca,,,,,,
2352,,埃特纳,italy,ca,,,,,,
2353,,慷慨,italy,ca,,,,,,
2354,,无畏,italy,ca,,,,,,
2355,,快速,italy,ca,,,,,,
2356,,英勇,italy,ca,,,,,,
2357,,西风,italy,ca,,,,,,
2358,,桑尼塔,italy,ca,,,,,,
2359,,托尔夸托·塔索,italy,ca,,,,,,
2360,,卡罗三世,italy,ca,,,,,,
2361,,暴发,italy,ca,,,,,,
2362,,斯特隆布利,italy,ca,,,,,,
2363,,埃托尔·菲拉莫斯卡,italy,ca,,,,,,
2364,,费迪南德二世,italy,ca,,,,,,
2365,,美人鱼,italy,ca,,,,,,
2366,,鹰,italy,ca,,,,,,
2367,,玛丽亚·特蕾莎,italy,ca,,,,,,
2368,,佩洛罗,italy,ca,,,,,,
2369,,海豚,italy,ca,,,,,,
2370,,埃尔科莱,italy,ca,,,,,,
2371,,阿基米德,italy,ca,,,,,,
2372,,鲁杰罗,italy,ca,,,,,,
2373,,罗伯托,italy,ca,,,,,,
2374,,圭斯卡多,italy,ca,,,,,,
2375,,帕利努罗,italy,ca,,,,,,
2376,,米塞诺,italy,ca,,,,,,
2377,,波旁,italy,ca,,,,,,
2378,,加埃塔,italy,ca,,,,,,
2379,,船长,italy,ca,,,,,,
2380,,情妇,italy,ca,,,,,,
2381,,至高,italy,ca,,,,,,
2382,,瑟琳娜,italy,ca,,,,,,
2383,,和平,italy,ca,,,,,,
2384,,胜利,italy,ca,,,,,,
2385,,格里芬,italy,ca,,,,,,
2386,,圣玛丽亚,italy,ca,,,,,,
2387,,圣约翰斯,italy,ca,,,,,,
2388,,圣博纳文图拉,italy,ca,,,,,,
2389,,圣伯多录,italy,ca,,,,,,
2390,,罗马,italy,ca,,,,,,
2391,,圣母无罪,italy,ca,,,,,,
2392,,乔瓦尼·鲍桑,italy,cl,,,,,,
2393,,埃特纳,italy,cl,,,,,,
2394,,维苏威,italy,cl,,,,,,
2395,,斯特龙博利,italy,cl,,,,,,
2396,,埃托尔·菲拉莫斯卡,italy,cl,,,,,,
2397,,总督,italy,cl,,,,,,
2398,,皮德蒙特,italy,cl,,,,,,
2399,,军团,italy,cl,,,,,,
2400,,翁布里亚,italy,cl,,,,,,
2401,,伦巴第,italy,cl,,,,,,
2402,,伊特鲁里亚,italy,cl,,,,,,
2403,,利古里亚,italy,cl,,,,,,
2404,,厄尔巴,italy,cl,,,,,,
2405,,普利亚,italy,cl,,,,,,
2406,,卡拉布里亚,italy,cl,,,,,,
2407,,利比亚,italy,cl,,,,,,
2408,,季军,italy,cl,,,,,,
2409,,尼诺·比克西奥,italy,cl,,,,,,
2410,,马尔萨拉,italy,cl,,,,,,
2411,,坎帕尼亚,italy,cl,,,,,,
2412,,巴西利卡塔,italy,cl,,,,,,
2413,,彼得罗·米卡,italy,cl,,,,,,
2414,,的黎波里,italy,cl,,,,,,
2415,,戈伊托,italy,cl,,,,,,
2416,,蒙赞巴诺,italy,cl,,,,,,
2417,,蒙特贝罗,italy,cl,,,,,,
2418,,信心,italy,cl,,,,,,
2419,,闪电,italy,cl,,,,,,
2420,,雷电,italy,cl,,,,,,
2421,,帕特诺普,italy,cl,,,,,,
2422,,密涅瓦,italy,cl,,,,,,
2423,,尤里迪斯,italy,cl,,,,,,
2424,,乌拉尼亚,italy,cl,,,,,,
2425,,彩虹,italy,cl,,,,,,
2426,,绝望,italy,cl,,,,,,
2427,,卡普雷拉,italy,cl,,,,,,
2428,,卡拉塔菲米,italy,cl,,,,,,
2429,,阿戈达特,italy,cl,,,,,,
2430,,科蒂特,italy,cl,,,,,,
2431,,鹰,italy,cl,,,,,,
2432,,雀鹰,italy,cl,,,,,,
2433,,风筝,italy,cl,,,,,,
2434,,神鹰,italy,cl,,,,,,
2435,,塔兰托,italy,cl,,,,,,
2436,,巴里,italy,cl,,,,,,
2437,,吐司,italy,cl,,,,,,
2438,,威尼斯,italy,cl,,,,,,
2439,,安科纳,italy,cl,,,,,,
2440,,阿曼多·迪亚兹,italy,cl,,,,,,
2441,,朱萨诺,italy,cl,,,,,,
2442,,阿尔贝科·达·巴比亚诺,italy,cl,,,,,,
2443,,阿尔贝托·迪·朱桑诺,italy,cl,,,,,,
2444,,科莱奥尼,italy,cl,,,,,,
2445,,黑条乔瓦尼,italy,cl,,,,,,
2446,,路易吉·卡多纳,italy,cl,,,,,,
2447,,拉依蒙多·蒙特库科利,italy,cl,,,,,,
2448,,穆齐奥·斯福尔扎,italy,cl,,,,,,
2449,,奥斯塔公爵,italy,cl,,,,,,
2450,,伊曼纽尔·菲利伯托,italy,cl,,,,,,
2451,,尤金尼奥·迪·萨伏伊,italy,cl,,,,,,
2452,,阿布鲁齐公爵,italy,cl,,,,,,
2453,,朱塞佩·加里波第,italy,cl,,,,,,
2454,,圣乔治,italy,cl,,,,,,
2455,,庞培大帝,italy,cl,,,,,,
2456,,罗马统帅,italy,cl,,,,,,
2457,,阿蒂利奥·雷戈洛,italy,cl,,,,,,
2458,,非洲征服者西庇阿,italy,cl,,,,,,
2459,,乌尔皮乌斯·特拉亚诺,italy,cl,,,,,,
2460,,盖乌斯·屋大维,italy,cl,,,,,,
2461,,科内利奥·新罗,italy,cl,,,,,,
2462,,克劳迪乌斯·德鲁苏斯,italy,cl,,,,,,
2463,,卡约马里奥,italy,cl,,,,,,
2464,,保罗·埃米利奥,italy,cl,,,,,,
2465,,大阿格里皮娜,italy,cl,,,,,,
2466,,朱利奥·格马尼库斯,italy,cl,,,,,,
2467,,克劳狄乌斯·提比略,italy,cl,,,,,,
2468,,科托尔,italy,cl,,,,,,
2469,,闪电,italy,dd,,,,,,
2470,,爆发,italy,dd,,,,,,
2471,,箭,italy,dd,,,,,,
2472,,标枪,italy,dd,,,,,,
2473,,箭矢,italy,dd,,,,,,
2474,,欧罗,italy,dd,,,,,,
2475,,成就,italy,dd,,,,,,
2476,,雨云,italy,dd,,,,,,
2477,,涡轮,italy,dd,,,,,,
2478,,风筝,italy,dd,,,,,,
2479,,博雷亚,italy,dd,,,,,,
2480,,西风,italy,dd,,,,,,
2481,,希望,italy,dd,,,,,,
2482,,士兵,italy,dd,,,,,,
2483,,炮兵,italy,dd,,,,,,
2484,,伯尔萨格利尔,italy,dd,,,,,,
2485,,骠骑兵,italy,dd,,,,,,
2486,,加里巴尔迪诺,italy,dd,,,,,,
2487,,掷弹兵,italy,dd,,,,,,
2488,,枪兵,italy,dd,,,,,,
2489,,高山,italy,dd,,,,,,
2490,,宪兵,italy,dd,,,,,,
2491,,步枪手,italy,dd,,,,,,
2492,,桥梁,italy,dd,,,,,,
2493,,阿斯卡里,italy,dd,,,,,,
2494,,鲁莽,italy,dd,,,,,,
2495,,勇敢,italy,dd,,,,,,
2496,,阴险,italy,dd,,,,,,
2497,,不安,italy,dd,,,,,,
2498,,不屈,italy,dd,,,,,,
2499,,大胆,italy,dd,,,,,,
2500,,勇气,italy,dd,,,,,,
2501,,狂热,italy,dd,,,,,,
2502,,果敢,italy,dd,,,,,,
2503,,不惧,italy,dd,,,,,,
2504,,罗索利诺·皮洛,italy,dd,,,,,,
2505,,朱塞佩·切萨雷·阿巴,italy,dd,,,,,,
2506,,青铜,italy,dd,,,,,,
2507,,朱塞佩·米索里,italy,dd,,,,,,
2508,,安东尼奥·莫斯托,italy,dd,,,,,,
2509,,尼耶佛,italy,dd,,,,,,
2510,,弗朗西斯科·努洛,italy,dd,,,,,,
2511,,西莫内,italy,dd,,,,,,
2512,,亚历山德罗·波里奥,italy,dd,,,,,,
2513,,凯撒·洛萨罗,italy,dd,,,,,,
2514,,古列尔莫·佩佩,italy,dd,,,,,,
2515,,鹰,italy,dd,,,,,,
2516,,神鹰,italy,dd,,,,,,
2517,,西北风,italy,dd,,,,,,
2518,,雀鹰,italy,dd,,,,,,
2519,,卡洛·米拉贝洛,italy,dd,,,,,,
2520,,卡洛·阿尔伯特·拉基亚,italy,dd,,,,,,
2521,,奥古斯托·里博蒂,italy,dd,,,,,,
2522,,拉·马萨,italy,dd,,,,,,
2523,,朱塞佩·拉·马萨,italy,dd,,,,,,
2524,,安杰洛·巴西尼,italy,dd,,,,,,
2525,,阿戈斯蒂诺,italy,dd,,,,,,
2526,,贝内德托·凯罗里,italy,dd,,,,,,
2527,,贾辛托·卡里尼,italy,dd,,,,,,
2528,,尼古拉·法布里齐,italy,dd,,,,,,
2529,,朱塞佩·拉法里纳,italy,dd,,,,,,
2530,,梅迪奇,italy,dd,,,,,,
2531,,西尔托里,italy,dd,,,,,,
2532,,朱塞佩·西尔托里,italy,dd,,,,,,
2533,,乔瓦尼·阿切尔比,italy,dd,,,,,,
2534,,文琴佐·乔尔丹诺·奥尔西尼,italy,dd,,,,,,
2535,,弗朗切斯科·斯托科,italy,dd,,,,,,
2536,,强壮,italy,dd,,,,,,
2537,,信赖,italy,dd,,,,,,
2538,,圣马丁,italy,dd,,,,,,
2539,,索尔费里诺,italy,dd,,,,,,
2540,,安东尼奥·坎托雷上将,italy,dd,,,,,,
2541,,安东尼奥·卡西诺上将,italy,dd,,,,,,
2542,,安东尼奥·基诺托上将,italy,dd,,,,,,
2543,,卡洛·蒙塔纳里上将,italy,dd,,,,,,
2544,,马尔切洛·普雷斯蒂纳里上将,italy,dd,,,,,,
2545,,Delfino,italy,ss,,,,,,
2546,,Glauco,italy,ss,,,,,,
2547,,Narvalo,italy,ss,,,,,,
2548,,Otaria,italy,ss,,,,,,
2549,,Squalo,italy,ss,,,,,,
2550,,Tricheco,italy,ss,,,,,,
2551,,Foca,italy,ss,,,,,,
2552,,Medusa,italy,ss,,,,,,
2553,,Argo,italy,ss,,,,,,
2554,,Fisalia,italy,ss,,,,,,
2555,,Jalea,italy,ss,,,,,,
2556,,Jantina,italy,ss,,,,,,
2557,,Salpa,italy,ss,,,,,,
2558,,Velella,italy,ss,,,,,,
2559,,Zoea,italy,ss,,,,,,
2560,,Atropo,italy,ss,,,,,,
2561,,Nautilus,italy,ss,,,,,,
2562,,Nereide,italy,ss,,,,,,
2563,,Pullino,italy,ss,,,,,,
2564,,Giacinto Pullino,italy,ss,,,,,,
2565,,Galileo Ferraris,italy,ss,,,,,,
2566,,Alfa,italy,ss,,,,,,
2567,,Beta,italy,ss,,,,,,
2568,,Argonauta,italy,ss,,,,,,
2569,,Balilla,italy,ss,,,,,,
2570,,Pacinotti,italy,ss,,,,,,
2571,,Guglielmotti,italy,ss,,,,,,
2572,,Pietro Micca,italy,ss,,,,,,
2573,,Angelo Emo,italy,ss,,,,,,
2574,,Luigi Galvani,italy,ss,,,,,,
2575,,Lorenzo Marcello,italy,ss,,,,,,
2576,,Lazzaro Mocenigo,italy,ss,,,,,,
2577,,Torricelli,italy,ss,,,,,,
2578,,Andrea Provana,italy,ss,,,,,,
2579,,Agostino Barbarigo,italy,ss,,,,,,
2580,,Giacomo Nani,italy,ss,,,,,,
2581,,Sebastiano Veniero,italy,ss,,,,,,
2582,,Pier Capponi,italy,ss,,,,,,
2583,,Giovanni Da Procida,italy,ss,,,,,,
2584,,Goffredo Mameli,italy,ss,,,,,,
2585,,Masaniello,italy,ss,,,,,,
2586,,Tito Speri,italy,ss,,,,,,
2587,,Antonio Sciesa,italy,ss,,,,,,
2588,,Domenico Millelire,italy,ss,,,,,,
2589,,Enrico Toti,italy,ss,,,,,,
2590,,Giovanni Bausan,italy,ss,,,,,,
2591,,Marcantonio Colonna,italy,ss,,,,,,
2592,,Des Geneys,italy,ss,,,,,,
2593,,Vettor Pisani,italy,ss,,,,,,
2594,,Fratelli Bandiera,italy,ss,,,,,,
2595,,Luciano Manara,italy,ss,,,,,,
2596,,Ciro Menotti,italy,ss,,,,,,
2597,,Santorre Santarosa,italy,ss,,,,,,
2598,,Ettore Fieramosca,italy,ss,,,,,,
2599,,Marcantonio Bragadin,italy,ss,,,,,,
2600,,Filippo Corridoni,italy,ss,,,,,,
2601,,Squalo,italy,ss,,,,,,
2602,,Luigi Settembrini,italy,ss,,,,,,
2603,,Ruggiero Settimo,italy,ss,,,,,,
2604,,Serpente - former Nautilus,italy,ss,,,,,,
